User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1002878,P00368042,F,51-55,20,A,2,1
1002878,P00048742,F,51-55,20,A,2,1
1002878,P00303742,F,51-55,20,A,2,1
1002879,P00080342,M,18-25,4,C,1,0
1002880,P00117942,M,18-25,12,A,3,0
1002880,P00112142,M,18-25,12,A,3,0
1002880,P00145442,M,18-25,12,A,3,0
1002880,P00154042,M,18-25,12,A,3,0
1002880,P00032542,M,18-25,12,A,3,0
1002880,P00125742,M,18-25,12,A,3,0
1002880,P00209842,M,18-25,12,A,3,0
1002880,P00182742,M,18-25,12,A,3,0
1002880,P00042842,M,18-25,12,A,3,0
1002880,P00329442,M,18-25,12,A,3,0
1002880,P00285642,M,18-25,12,A,3,0
1002880,P00363742,M,18-25,12,A,3,0
1002880,P00102142,M,18-25,12,A,3,0
1002881,P00364842,F,26-35,12,C,1,1
1002881,P00335442,F,26-35,12,C,1,1
1002881,P00347642,F,26-35,12,C,1,1
1002881,P00196242,F,26-35,12,C,1,1
1002882,P00365242,M,18-25,20,A,4,0
1002882,P0095142,M,18-25,20,A,4,0
1002882,P00256642,M,18-25,20,A,4,0
1002882,P00265542,M,18-25,20,A,4,0
1002882,P00173942,M,18-25,20,A,4,0
1002883,P00250942,M,18-25,20,B,3,0
1002883,P00318942,M,18-25,20,B,3,0
1002883,P00212042,M,18-25,20,B,3,0
1002883,P00039742,M,18-25,20,B,3,0
1002883,P00122742,M,18-25,20,B,3,0
1002883,P00266442,M,18-25,20,B,3,0
1002883,P00127942,M,18-25,20,B,3,0
1002885,P00246742,F,18-25,1,A,2,0
1002885,P00212942,F,18-25,1,A,2,0
1002885,P00259142,F,18-25,1,A,2,0
1002885,P00271942,F,18-25,1,A,2,0
1002885,P00227142,F,18-25,1,A,2,0
1002885,P00223242,F,18-25,1,A,2,0
1002885,P00307642,F,18-25,1,A,2,0
1002885,P00259242,F,18-25,1,A,2,0
1002886,P00020342,M,18-25,4,B,3,0
1002887,P00274142,M,26-35,3,B,3,1
1002887,P00073842,M,26-35,3,B,3,1
1002887,P00136742,M,26-35,3,B,3,1
1002887,P00241542,M,26-35,3,B,3,1
1002887,P00127442,M,26-35,3,B,3,1
1002887,P00244142,M,26-35,3,B,3,1
1002887,P00336942,M,26-35,3,B,3,1
1002887,P0095642,M,26-35,3,B,3,1
1002887,P00227842,M,26-35,3,B,3,1
1002887,P00067942,M,26-35,3,B,3,1
1002887,P00182542,M,26-35,3,B,3,1
1002887,P00279542,M,26-35,3,B,3,1
1002887,P00253542,M,26-35,3,B,3,1
1002887,P00342742,M,26-35,3,B,3,1
1002887,P00118042,M,26-35,3,B,3,1
1002887,P00044142,M,26-35,3,B,3,1
1002887,P00130642,M,26-35,3,B,3,1
1002887,P00179042,M,26-35,3,B,3,1
1002887,P00198342,M,26-35,3,B,3,1
1002887,P00194242,M,26-35,3,B,3,1
1002887,P00243942,M,26-35,3,B,3,1
1002887,P00339942,M,26-35,3,B,3,1
1002887,P00254142,M,26-35,3,B,3,1
1002888,P00216742,M,26-35,14,B,2,1
1002888,P00322142,M,26-35,14,B,2,1
1002888,P00117442,M,26-35,14,B,2,1
1002888,P00110742,M,26-35,14,B,2,1
1002888,P00127642,M,26-35,14,B,2,1
1002888,P00270942,M,26-35,14,B,2,1
1002888,P00001042,M,26-35,14,B,2,1
1002888,P00193542,M,26-35,14,B,2,1
1002888,P00037142,M,26-35,14,B,2,1
1002888,P00240142,M,26-35,14,B,2,1
1002888,P00003942,M,26-35,14,B,2,1
1002888,P00171842,M,26-35,14,B,2,1
1002888,P00102342,M,26-35,14,B,2,1
1002888,P00103042,M,26-35,14,B,2,1
1002888,P00173942,M,26-35,14,B,2,1
1002888,P00274942,M,26-35,14,B,2,1
1002888,P00209142,M,26-35,14,B,2,1
1002888,P00058242,M,26-35,14,B,2,1
1002888,P00057342,M,26-35,14,B,2,1
1002888,P00251342,M,26-35,14,B,2,1
1002889,P00048742,M,36-45,3,A,1,1
1002889,P00089042,M,36-45,3,A,1,1
1002889,P00302742,M,36-45,3,A,1,1
1002889,P00006142,M,36-45,3,A,1,1
1002889,P00303342,M,36-45,3,A,1,1
1002889,P00240142,M,36-45,3,A,1,1
1002889,P00362642,M,36-45,3,A,1,1
1002889,P00177842,M,36-45,3,A,1,1
1002890,P00357942,M,36-45,7,B,2,1
1002890,P00337742,M,36-45,7,B,2,1
1002890,P00114342,M,36-45,7,B,2,1
1002890,P00115142,M,36-45,7,B,2,1
1002890,P00182742,M,36-45,7,B,2,1
1002890,P00240242,M,36-45,7,B,2,1
1002890,P00162442,M,36-45,7,B,2,1
1002890,P00142142,M,36-45,7,B,2,1
1002890,P00168742,M,36-45,7,B,2,1
1002891,P00334242,F,18-25,4,A,1,0
1002891,P00248742,F,18-25,4,A,1,0
1002891,P00220342,F,18-25,4,A,1,0
1002891,P00229342,F,18-25,4,A,1,0
1002892,P00346242,M,26-35,4,C,3,0
1002892,P00107642,M,26-35,4,C,3,0
1002892,P00111442,M,26-35,4,C,3,0
1002893,P00025442,M,26-35,1,B,4,0
1002894,P00113142,M,18-25,4,B,4,0
1002894,P00120042,M,18-25,4,B,4,0
1002894,P00032042,M,18-25,4,B,4,0
1002894,P00244042,M,18-25,4,B,4,0
1002894,P00042942,M,18-25,4,B,4,0
1002895,P00046742,M,26-35,11,B,4,0
1002895,P00139942,M,26-35,11,B,4,0
1002895,P00295942,M,26-35,11,B,4,0
1002895,P00101842,M,26-35,11,B,4,0
1002895,P00219942,M,26-35,11,B,4,0
1002895,P00144642,M,26-35,11,B,4,0
1002895,P00079742,M,26-35,11,B,4,0
1002895,P00110942,M,26-35,11,B,4,0
1002895,P00113942,M,26-35,11,B,4,0
1002895,P00121642,M,26-35,11,B,4,0
1002895,P00120042,M,26-35,11,B,4,0
1002895,P00196442,M,26-35,11,B,4,0
1002895,P00321742,M,26-35,11,B,4,0
1002895,P00228242,M,26-35,11,B,4,0
1002895,P00259242,M,26-35,11,B,4,0
1002895,P00362842,M,26-35,11,B,4,0
1002895,P00111942,M,26-35,11,B,4,0
1002895,P00241642,M,26-35,11,B,4,0
1002895,P00162942,M,26-35,11,B,4,0
1002895,P00052642,M,26-35,11,B,4,0
1002895,P00047242,M,26-35,11,B,4,0
1002895,P00100942,M,26-35,11,B,4,0
1002895,P00250942,M,26-35,11,B,4,0
1002895,P00359742,M,26-35,11,B,4,0
1002895,P00111542,M,26-35,11,B,4,0
1002895,P00344242,M,26-35,11,B,4,0
1002895,P00310242,M,26-35,11,B,4,0
1002895,P00200842,M,26-35,11,B,4,0
1002895,P00084442,M,26-35,11,B,4,0
1002896,P00044442,M,18-25,14,B,0,0
1002896,P00102642,M,18-25,14,B,0,0
1002896,P00057642,M,18-25,14,B,0,0
1002896,P00022542,M,18-25,14,B,0,0
1002896,P00076042,M,18-25,14,B,0,0
1002896,P00250642,M,18-25,14,B,0,0
1002896,P00010242,M,18-25,14,B,0,0
1002896,P00289242,M,18-25,14,B,0,0
1002896,P00062842,M,18-25,14,B,0,0
1002896,P00128242,M,18-25,14,B,0,0
1002896,P00102942,M,18-25,14,B,0,0
1002896,P00238542,M,18-25,14,B,0,0
1002896,P00213742,M,18-25,14,B,0,0
1002896,P00074642,M,18-25,14,B,0,0
1002896,P00303142,M,18-25,14,B,0,0
1002896,P00320842,M,18-25,14,B,0,0
1002896,P00134542,M,18-25,14,B,0,0
1002896,P00050642,M,18-25,14,B,0,0
1002896,P00187442,M,18-25,14,B,0,0
1002896,P00328042,M,18-25,14,B,0,0
1002897,P00054042,M,26-35,5,B,0,1
1002898,P00366542,M,18-25,4,B,4,0
1002898,P00154642,M,18-25,4,B,4,0
1002898,P00073842,M,18-25,4,B,4,0
1002898,P00212742,M,18-25,4,B,4,0
1002899,P00183942,M,36-45,14,A,3,1
1002899,P00022542,M,36-45,14,A,3,1
1002899,P00106042,M,36-45,14,A,3,1
1002899,P00350942,M,36-45,14,A,3,1
1002899,P00249642,M,36-45,14,A,3,1
1002899,P00324942,M,36-45,14,A,3,1
1002899,P00182142,M,36-45,14,A,3,1
1002899,P00335242,M,36-45,14,A,3,1
1002899,P00036242,M,36-45,14,A,3,1
1002899,P00161442,M,36-45,14,A,3,1
1002899,P00250242,M,36-45,14,A,3,1
1002899,P00205642,M,36-45,14,A,3,1
1002899,P0094642,M,36-45,14,A,3,1
1002899,P00199042,M,36-45,14,A,3,1
1002899,P00042242,M,36-45,14,A,3,1
1002899,P00108042,M,36-45,14,A,3,1
1002899,P00206042,M,36-45,14,A,3,1
1002899,P00260142,M,36-45,14,A,3,1
1002899,P00233542,M,36-45,14,A,3,1
1002899,P00042942,M,36-45,14,A,3,1
1002899,P00191442,M,36-45,14,A,3,1
1002899,P00274442,M,36-45,14,A,3,1
1002899,P00070042,M,36-45,14,A,3,1
1002899,P00289242,M,36-45,14,A,3,1
1002899,P00035942,M,36-45,14,A,3,1
1002900,P00251942,M,18-25,12,C,2,1
1002900,P00059442,M,18-25,12,C,2,1
1002900,P00025442,M,18-25,12,C,2,1
1002900,P00208342,M,18-25,12,C,2,1
1002900,P00222242,M,18-25,12,C,2,1
1002900,P00192542,M,18-25,12,C,2,1
1002900,P00009342,M,18-25,12,C,2,1
1002900,P00212942,M,18-25,12,C,2,1
1002900,P00005042,M,18-25,12,C,2,1
1002900,P00112442,M,18-25,12,C,2,1
1002900,P00345242,M,18-25,12,C,2,1
1002900,P00304742,M,18-25,12,C,2,1
1002900,P00217942,M,18-25,12,C,2,1
1002901,P00307942,M,26-35,17,B,2,0
1002901,P00116842,M,26-35,17,B,2,0
1002901,P00216742,M,26-35,17,B,2,0
1002901,P00128942,M,26-35,17,B,2,0
1002901,P00156442,M,26-35,17,B,2,0
1002901,P00152742,M,26-35,17,B,2,0
1002901,P00178342,M,26-35,17,B,2,0
1002901,P00250242,M,26-35,17,B,2,0
1002901,P00249642,M,26-35,17,B,2,0
1002902,P00350942,M,26-35,12,C,0,0
1002902,P00216342,M,26-35,12,C,0,0
1002902,P00033342,M,26-35,12,C,0,0
1002903,P00301542,M,26-35,16,B,2,0
1002903,P00156442,M,26-35,16,B,2,0
1002903,P00173842,M,26-35,16,B,2,0
1002903,P00265242,M,26-35,16,B,2,0
1002904,P00184442,M,26-35,4,C,3,0
1002904,P00248142,M,26-35,4,C,3,0
1002904,P00279442,M,26-35,4,C,3,0
1002904,P00031742,M,26-35,4,C,3,0
1002904,P00026042,M,26-35,4,C,3,0
1002905,P00086442,M,36-45,17,B,1,0
1002905,P00121642,M,36-45,17,B,1,0
1002905,P00258742,M,36-45,17,B,1,0
1002906,P00190742,M,36-45,19,A,0,0
1002906,P00266642,M,36-45,19,A,0,0
1002906,P00326242,M,36-45,19,A,0,0
1002907,P00246742,F,36-45,5,A,4,0
1002907,P00037142,F,36-45,5,A,4,0
1002907,P00151742,F,36-45,5,A,4,0
1002907,P00045342,F,36-45,5,A,4,0
1002907,P00127042,F,36-45,5,A,4,0
1002907,P00278442,F,36-45,5,A,4,0
1002907,P00219942,F,36-45,5,A,4,0
1002907,P00035342,F,36-45,5,A,4,0
1002907,P00128442,F,36-45,5,A,4,0
1002907,P00009342,F,36-45,5,A,4,0
1002907,P00120042,F,36-45,5,A,4,0
1002907,P00102642,F,36-45,5,A,4,0
1002907,P00182242,F,36-45,5,A,4,0
1002907,P00244042,F,36-45,5,A,4,0
1002907,P00354942,F,36-45,5,A,4,0
1002907,P00198142,F,36-45,5,A,4,0
1002907,P00259242,F,36-45,5,A,4,0
1002907,P00180442,F,36-45,5,A,4,0
1002907,P00086042,F,36-45,5,A,4,0
1002907,P00203142,F,36-45,5,A,4,0
1002907,P00243242,F,36-45,5,A,4,0
1002907,P00202742,F,36-45,5,A,4,0
1002907,P00188742,F,36-45,5,A,4,0
1002907,P00177242,F,36-45,5,A,4,0
1002907,P00080342,F,36-45,5,A,4,0
1002907,P00232642,F,36-45,5,A,4,0
1002907,P00112542,F,36-45,5,A,4,0
1002907,P00104942,F,36-45,5,A,4,0
1002907,P00183742,F,36-45,5,A,4,0
1002907,P00073842,F,36-45,5,A,4,0
1002907,P00131542,F,36-45,5,A,4,0
1002907,P00128942,F,36-45,5,A,4,0
1002907,P00006942,F,36-45,5,A,4,0
1002907,P00148742,F,36-45,5,A,4,0
1002907,P00350942,F,36-45,5,A,4,0
1002907,P00337742,F,36-45,5,A,4,0
1002907,P00023442,F,36-45,5,A,4,0
1002908,P00116742,M,18-25,2,C,3,0
1002908,P00035742,M,18-25,2,C,3,0
1002908,P00367142,M,18-25,2,C,3,0
1002909,P00085342,M,26-35,7,A,1,0
1002909,P00184042,M,26-35,7,A,1,0
1002909,P00217442,M,26-35,7,A,1,0
1002909,P00261542,M,26-35,7,A,1,0
1002909,P00199442,M,26-35,7,A,1,0
1002909,P00274942,M,26-35,7,A,1,0
1002909,P00155642,M,26-35,7,A,1,0
1002909,P00362342,M,26-35,7,A,1,0
1002909,P00158542,M,26-35,7,A,1,0
1002909,P00324742,M,26-35,7,A,1,0
1002909,P00035842,M,26-35,7,A,1,0
1002909,P00323942,M,26-35,7,A,1,0
1002909,P00113542,M,26-35,7,A,1,0
1002909,P00161942,M,26-35,7,A,1,0
1002909,P00140742,M,26-35,7,A,1,0
1002909,P00001042,M,26-35,7,A,1,0
1002909,P00210642,M,26-35,7,A,1,0
1002909,P00182642,M,26-35,7,A,1,0
1002909,P00244042,M,26-35,7,A,1,0
1002909,P00181242,M,26-35,7,A,1,0
1002909,P00179542,M,26-35,7,A,1,0
1002909,P00295042,M,26-35,7,A,1,0
1002909,P00021142,M,26-35,7,A,1,0
1002909,P00018042,M,26-35,7,A,1,0
1002909,P00232842,M,26-35,7,A,1,0
1002909,P00251542,M,26-35,7,A,1,0
1002909,P00262342,M,26-35,7,A,1,0
1002909,P00252042,M,26-35,7,A,1,0
1002909,P00015542,M,26-35,7,A,1,0
1002909,P00053142,M,26-35,7,A,1,0
1002909,P00219042,M,26-35,7,A,1,0
1002909,P00303342,M,26-35,7,A,1,0
1002909,P00320042,M,26-35,7,A,1,0
1002909,P00048942,M,26-35,7,A,1,0
1002909,P00015342,M,26-35,7,A,1,0
1002909,P00187042,M,26-35,7,A,1,0
1002909,P00344842,M,26-35,7,A,1,0
1002909,P0096342,M,26-35,7,A,1,0
1002909,P00307542,M,26-35,7,A,1,0
1002909,P00184242,M,26-35,7,A,1,0
1002909,P00179642,M,26-35,7,A,1,0
1002909,P00359642,M,26-35,7,A,1,0
1002909,P00035342,M,26-35,7,A,1,0
1002909,P00228042,M,26-35,7,A,1,0
1002909,P00166042,M,26-35,7,A,1,0
1002910,P00359442,M,0-17,19,C,0,0
1002910,P00179342,M,0-17,19,C,0,0
1002910,P00278442,M,0-17,19,C,0,0
1002910,P00065042,M,0-17,19,C,0,0
1002910,P00342442,M,0-17,19,C,0,0
1002910,P00198742,M,0-17,19,C,0,0
1002911,P00024642,F,26-35,4,A,3,0
1002911,P00137042,F,26-35,4,A,3,0
1002913,P00364842,F,36-45,20,B,3,1
1002913,P00120342,F,36-45,20,B,3,1
1002913,P00114942,F,36-45,20,B,3,1
1002913,P00214142,F,36-45,20,B,3,1
1002913,P00154742,F,36-45,20,B,3,1
1002913,P00086042,F,36-45,20,B,3,1
1002913,P00177542,F,36-45,20,B,3,1
1002913,P00166742,F,36-45,20,B,3,1
1002913,P00259342,F,36-45,20,B,3,1
1002913,P00139842,F,36-45,20,B,3,1
1002914,P00245642,M,26-35,4,B,0,1
1002914,P00271142,M,26-35,4,B,0,1
1002915,P00223942,M,26-35,7,C,3,0
1002915,P00138542,M,26-35,7,C,3,0
1002915,P00031042,M,26-35,7,C,3,0
1002915,P00220442,M,26-35,7,C,3,0
1002916,P00050242,M,46-50,2,C,3,0
1002916,P00285642,M,46-50,2,C,3,0
1002916,P00108442,M,46-50,2,C,3,0
1002916,P00111042,M,46-50,2,C,3,0
1002916,P00150342,M,46-50,2,C,3,0
1002916,P00143742,M,46-50,2,C,3,0
1002916,P00240142,M,46-50,2,C,3,0
1002916,P00357042,M,46-50,2,C,3,0
1002916,P00214142,M,46-50,2,C,3,0
1002916,P00109242,M,46-50,2,C,3,0
1002916,P00024042,M,46-50,2,C,3,0
1002916,P00357642,M,46-50,2,C,3,0
1002916,P00221342,M,46-50,2,C,3,0
1002917,P00057642,M,26-35,0,A,2,1
1002917,P00117642,M,26-35,0,A,2,1
1002918,P00028842,M,26-35,12,B,2,0
1002918,P00109742,M,26-35,12,B,2,0
1002918,P00113942,M,26-35,12,B,2,0
1002918,P00280742,M,26-35,12,B,2,0
1002918,P00212242,M,26-35,12,B,2,0
1002918,P00171842,M,26-35,12,B,2,0
1002918,P00106042,M,26-35,12,B,2,0
1002918,P00134342,M,26-35,12,B,2,0
1002918,P00042842,M,26-35,12,B,2,0
1002918,P00021742,M,26-35,12,B,2,0
1002918,P00124642,M,26-35,12,B,2,0
1002918,P00199342,M,26-35,12,B,2,0
1002918,P00010942,M,26-35,12,B,2,0
1002918,P00294542,M,26-35,12,B,2,0
1002918,P00102342,M,26-35,12,B,2,0
1002918,P00008742,M,26-35,12,B,2,0
1002918,P00016042,M,26-35,12,B,2,0
1002918,P00256842,M,26-35,12,B,2,0
1002918,P00105142,M,26-35,12,B,2,0
1002919,P00006942,M,18-25,17,C,2,0
1002919,P00198742,M,18-25,17,C,2,0
1002919,P00147642,M,18-25,17,C,2,0
1002919,P00283942,M,18-25,17,C,2,0
1002919,P00103042,M,18-25,17,C,2,0
1002920,P00110742,M,26-35,2,A,1,1
1002921,P00127942,M,51-55,1,C,2,0
1002921,P00127642,M,51-55,1,C,2,0
1002921,P00145042,M,51-55,1,C,2,0
1002921,P00065342,M,51-55,1,C,2,0
1002921,P00006542,M,51-55,1,C,2,0
1002922,P00003242,M,26-35,17,B,2,1
1002922,P00233742,M,26-35,17,B,2,1
1002924,P00242742,F,18-25,4,B,4,0
1002924,P00057542,F,18-25,4,B,4,0
1002925,P00112142,F,26-35,4,C,3,0
1002925,P00145042,F,26-35,4,C,3,0
1002925,P00332242,F,26-35,4,C,3,0
1002925,P00297042,F,26-35,4,C,3,0
1002925,P00082842,F,26-35,4,C,3,0
1002926,P00265242,F,18-25,2,B,1,0
1002926,P00029242,F,18-25,2,B,1,0
1002926,P00350942,F,18-25,2,B,1,0
1002926,P00351342,F,18-25,2,B,1,0
1002926,P00347642,F,18-25,2,B,1,0
1002926,P00150542,F,18-25,2,B,1,0
1002926,P00042742,F,18-25,2,B,1,0
1002926,P00234742,F,18-25,2,B,1,0
1002926,P00053942,F,18-25,2,B,1,0
1002926,P00295742,F,18-25,2,B,1,0
1002926,P00224042,F,18-25,2,B,1,0
1002927,P00025442,M,26-35,12,A,2,1
1002927,P00116342,M,26-35,12,A,2,1
1002927,P00288942,M,26-35,12,A,2,1
1002928,P00070542,M,26-35,2,B,1,1
1002928,P00118342,M,26-35,2,B,1,1
1002928,P00232342,M,26-35,2,B,1,1
1002928,P00113242,M,26-35,2,B,1,1
1002928,P00240142,M,26-35,2,B,1,1
1002928,P00024142,M,26-35,2,B,1,1
1002928,P00114442,M,26-35,2,B,1,1
1002928,P00274942,M,26-35,2,B,1,1
1002928,P00308542,M,26-35,2,B,1,1
1002928,P00115542,M,26-35,2,B,1,1
1002928,P00212942,M,26-35,2,B,1,1
1002928,P00285742,M,26-35,2,B,1,1
1002928,P00108642,M,26-35,2,B,1,1
1002928,P00212242,M,26-35,2,B,1,1
1002928,P00282642,M,26-35,2,B,1,1
1002928,P00323942,M,26-35,2,B,1,1
1002928,P00024042,M,26-35,2,B,1,1
1002928,P00022942,M,26-35,2,B,1,1
1002928,P00087642,M,26-35,2,B,1,1
1002929,P00021742,M,18-25,2,A,4,0
1002929,P00186642,M,18-25,2,A,4,0
1002929,P0098342,M,18-25,2,A,4,0
1002929,P00134342,M,18-25,2,A,4,0
1002929,P00182442,M,18-25,2,A,4,0
1002929,P00226342,M,18-25,2,A,4,0
1002929,P00179542,M,18-25,2,A,4,0
1002929,P00090842,M,18-25,2,A,4,0
1002929,P00198042,M,18-25,2,A,4,0
1002929,P00183142,M,18-25,2,A,4,0
1002929,P00115242,M,18-25,2,A,4,0
1002929,P00313442,M,18-25,2,A,4,0
1002929,P00289042,M,18-25,2,A,4,0
1002929,P00165742,M,18-25,2,A,4,0
1002929,P00034442,M,18-25,2,A,4,0
1002929,P00002342,M,18-25,2,A,4,0
1002930,P00113242,M,51-55,17,C,1,1
1002930,P00028242,M,51-55,17,C,1,1
1002931,P00230842,M,18-25,4,B,2,0
1002931,P00046742,M,18-25,4,B,2,0
1002931,P00237642,M,18-25,4,B,2,0
1002931,P00158242,M,18-25,4,B,2,0
1002931,P00127942,M,18-25,4,B,2,0
1002931,P00278642,M,18-25,4,B,2,0
1002931,P00275642,M,18-25,4,B,2,0
1002931,P00139942,M,18-25,4,B,2,0
1002931,P00187842,M,18-25,4,B,2,0
1002932,P00128242,M,26-35,12,C,3,0
1002932,P00032442,M,26-35,12,C,3,0
1002932,P00105042,M,26-35,12,C,3,0
1002933,P00347142,M,36-45,11,C,4,0
1002933,P00138542,M,36-45,11,C,4,0
1002933,P00100842,M,36-45,11,C,4,0
1002934,P00302142,F,36-45,20,B,3,0
1002934,P00033342,F,36-45,20,B,3,0
1002934,P00034842,F,36-45,20,B,3,0
1002934,P00266642,F,36-45,20,B,3,0
1002934,P00052642,F,36-45,20,B,3,0
1002934,P00242842,F,36-45,20,B,3,0
1002934,P00066242,F,36-45,20,B,3,0
1002934,P00227942,F,36-45,20,B,3,0
1002934,P00047242,F,36-45,20,B,3,0
1002934,P00259342,F,36-45,20,B,3,0
1002934,P0096442,F,36-45,20,B,3,0
1002934,P0096542,F,36-45,20,B,3,0
1002934,P00073842,F,36-45,20,B,3,0
1002934,P00304642,F,36-45,20,B,3,0
1002934,P00293242,F,36-45,20,B,3,0
1002934,P00302342,F,36-45,20,B,3,0
1002934,P0096342,F,36-45,20,B,3,0
1002934,P00027642,F,36-45,20,B,3,0
1002934,P00223942,F,36-45,20,B,3,0
1002934,P00220842,F,36-45,20,B,3,0
1002934,P00316642,F,36-45,20,B,3,0
1002934,P00216242,F,36-45,20,B,3,0
1002934,P00036542,F,36-45,20,B,3,0
1002934,P00236042,F,36-45,20,B,3,0
1002934,P00046442,F,36-45,20,B,3,0
1002934,P00093042,F,36-45,20,B,3,0
1002934,P00105042,F,36-45,20,B,3,0
1002935,P00233542,M,26-35,0,B,2,1
1002935,P00350442,M,26-35,0,B,2,1
1002935,P00346142,M,26-35,0,B,2,1
1002935,P00105342,M,26-35,0,B,2,1
1002935,P00183242,M,26-35,0,B,2,1
1002935,P00277442,M,26-35,0,B,2,1
1002935,P00016842,M,26-35,0,B,2,1
1002935,P00196742,M,26-35,0,B,2,1
1002937,P00214442,F,18-25,4,A,4,0
1002937,P00121642,F,18-25,4,A,4,0
1002937,P00070042,F,18-25,4,A,4,0
1002938,P00355142,F,26-35,0,B,1,0
1002938,P00220442,F,26-35,0,B,1,0
1002938,P00259342,F,26-35,0,B,1,0
1002938,P00116842,F,26-35,0,B,1,0
1002938,P00295942,F,26-35,0,B,1,0
1002938,P00127442,F,26-35,0,B,1,0
1002938,P00106042,F,26-35,0,B,1,0
1002938,P00129642,F,26-35,0,B,1,0
1002938,P00121642,F,26-35,0,B,1,0
1002938,P00193442,F,26-35,0,B,1,0
1002938,P00321942,F,26-35,0,B,1,0
1002939,P00112742,F,26-35,15,B,1,0
1002941,P00052842,M,36-45,12,B,1,1
1002941,P00085342,M,36-45,12,B,1,1
1002941,P00304142,M,36-45,12,B,1,1
1002941,P00083942,M,36-45,12,B,1,1
1002941,P00144042,M,36-45,12,B,1,1
1002941,P00128242,M,36-45,12,B,1,1
1002941,P00111742,M,36-45,12,B,1,1
1002941,P00346342,M,36-45,12,B,1,1
1002941,P00264542,M,36-45,12,B,1,1
1002941,P00230942,M,36-45,12,B,1,1
1002941,P00085142,M,36-45,12,B,1,1
1002941,P00001742,M,36-45,12,B,1,1
1002941,P00034742,M,36-45,12,B,1,1
1002941,P00303442,M,36-45,12,B,1,1
1002941,P00115942,M,36-45,12,B,1,1
1002941,P00313842,M,36-45,12,B,1,1
1002941,P00208742,M,36-45,12,B,1,1
1002941,P00158542,M,36-45,12,B,1,1
1002941,P00282142,M,36-45,12,B,1,1
1002941,P00172842,M,36-45,12,B,1,1
1002941,P00057342,M,36-45,12,B,1,1
1002942,P00069142,F,51-55,1,C,1,1
1002942,P00220442,F,51-55,1,C,1,1
1002942,P00110042,F,51-55,1,C,1,1
1002942,P00031042,F,51-55,1,C,1,1
1002942,P00200642,F,51-55,1,C,1,1
1002942,P00287642,F,51-55,1,C,1,1
1002942,P00116042,F,51-55,1,C,1,1
1002942,P00298242,F,51-55,1,C,1,1
1002942,P00114142,F,51-55,1,C,1,1
1002942,P00285442,F,51-55,1,C,1,1
1002942,P00112542,F,51-55,1,C,1,1
1002943,P00281742,M,36-45,12,C,1,0
1002943,P00334242,M,36-45,12,C,1,0
1002943,P00090842,M,36-45,12,C,1,0
1002943,P00116342,M,36-45,12,C,1,0
1002945,P00117542,F,36-45,17,C,4,1
1002945,P00263142,F,36-45,17,C,4,1
1002946,P00110542,M,36-45,16,A,0,1
1002946,P00046742,M,36-45,16,A,0,1
1002946,P00359242,M,36-45,16,A,0,1
1002946,P00246742,M,36-45,16,A,0,1
1002946,P00221042,M,36-45,16,A,0,1
1002946,P00270942,M,36-45,16,A,0,1
1002946,P00208742,M,36-45,16,A,0,1
1002946,P00122442,M,36-45,16,A,0,1
1002946,P00132042,M,36-45,16,A,0,1
1002946,P00147742,M,36-45,16,A,0,1
1002946,P00194642,M,36-45,16,A,0,1
1002946,P00146842,M,36-45,16,A,0,1
1002946,P00211642,M,36-45,16,A,0,1
1002947,P00209842,F,26-35,0,A,1,1
1002947,P00119742,F,26-35,0,A,1,1
1002947,P00150342,F,26-35,0,A,1,1
1002947,P00252542,F,26-35,0,A,1,1
1002948,P00324942,M,18-25,14,B,1,0
1002948,P00121742,M,18-25,14,B,1,0
1002948,P00310242,M,18-25,14,B,1,0
1002949,P00090842,M,26-35,17,B,2,0
1002950,P00049642,M,18-25,0,C,4,0
1002950,P00059142,M,18-25,0,C,4,0
1002951,P00010842,F,36-45,14,B,0,1
1002952,P0096442,M,26-35,4,B,1,0
1002952,P00071442,M,26-35,4,B,1,0
1002952,P00115842,M,26-35,4,B,1,0
1002952,P00026642,M,26-35,4,B,1,0
1002952,P00274242,M,26-35,4,B,1,0
1002952,P00276242,M,26-35,4,B,1,0
1002952,P0097242,M,26-35,4,B,1,0
1002953,P00105142,M,26-35,20,C,1,1
1002953,P00289842,M,26-35,20,C,1,1
1002953,P00295942,M,26-35,20,C,1,1
1002953,P00004342,M,26-35,20,C,1,1
1002953,P00249842,M,26-35,20,C,1,1
1002953,P00270142,M,26-35,20,C,1,1
1002954,P00295942,M,18-25,2,C,2,0
1002955,P00113642,M,36-45,14,C,3,0
1002955,P00250642,M,36-45,14,C,3,0
1002955,P00346342,M,36-45,14,C,3,0
1002955,P00115142,M,36-45,14,C,3,0
1002955,P00126142,M,36-45,14,C,3,0
1002955,P00153842,M,36-45,14,C,3,0
1002955,P00117442,M,36-45,14,C,3,0
1002955,P00318742,M,36-45,14,C,3,0
1002956,P00127442,M,26-35,12,B,1,0
1002957,P00113642,M,18-25,4,A,1,0
1002957,P00260042,M,18-25,4,A,1,0
1002957,P00002542,M,18-25,4,A,1,0
1002958,P00251842,M,26-35,7,C,0,0
1002958,P00237942,M,26-35,7,C,0,0
1002959,P00318942,M,36-45,17,B,0,0
1002961,P00119342,M,51-55,17,C,4,1
1002961,P00360142,M,51-55,17,C,4,1
